word,freq,p
声,59,6.334801790494146e-05
指示,59,6.334801790494146e-05
预报,59,6.334801790494146e-05
投产,59,6.334801790494146e-05
国民,59,6.334801790494146e-05
应有,59,6.334801790494146e-05
看法,59,6.334801790494146e-05
设,59,6.334801790494146e-05
轨道,59,6.334801790494146e-05
寄,59,6.334801790494146e-05
奖,59,6.334801790494146e-05
捐赠,59,6.334801790494146e-05
发放,59,6.334801790494146e-05
角度,59,6.334801790494146e-05
古,59,6.334801790494146e-05
准确,59,6.334801790494146e-05
以往,59,6.334801790494146e-05
贫困县,59,6.334801790494146e-05
大胆,59,6.334801790494146e-05
反应,59,6.334801790494146e-05
纺织,59,6.334801790494146e-05
那种,59,6.334801790494146e-05
咨询,59,6.334801790494146e-05
财务,59,6.334801790494146e-05
移民,59,6.334801790494146e-05
危害,59,6.334801790494146e-05
一九九七年,58,6.227432268621364e-05
欢乐,58,6.227432268621364e-05
灾害,58,6.227432268621364e-05
遭受,58,6.227432268621364e-05
２７日,58,6.227432268621364e-05
议会,58,6.227432268621364e-05
停止,58,6.227432268621364e-05
吕,58,6.227432268621364e-05
呈现,58,6.227432268621364e-05
想到,58,6.227432268621364e-05
倒,58,6.227432268621364e-05
引发,58,6.227432268621364e-05
发达,58,6.227432268621364e-05
制裁,58,6.227432268621364e-05
农产品,58,6.227432268621364e-05
荣誉,58,6.227432268621364e-05
外商,58,6.227432268621364e-05
本质,58,6.227432268621364e-05
教训,58,6.227432268621364e-05
卢布,58,6.227432268621364e-05
不知,58,6.227432268621364e-05
局,58,6.227432268621364e-05
卫星,58,6.227432268621364e-05
赞助,58,6.227432268621364e-05
取,58,6.227432268621364e-05
听取,58,6.227432268621364e-05
冬奥会,58,6.227432268621364e-05
３１日,57,6.120062746748583e-05
来临,57,6.120062746748583e-05
曾经,57,6.120062746748583e-05
２日,57,6.120062746748583e-05
贫困户,57,6.120062746748583e-05
乡村,57,6.120062746748583e-05
访华,57,6.120062746748583e-05
签订,57,6.120062746748583e-05
完整,57,6.120062746748583e-05
２０００年,57,6.120062746748583e-05
建交,57,6.120062746748583e-05
驻华,57,6.120062746748583e-05
启动,57,6.120062746748583e-05
肖,57,6.120062746748583e-05
加上,57,6.120062746748583e-05
另一方面,57,6.120062746748583e-05
云南,57,6.120062746748583e-05
跌,57,6.120062746748583e-05
顶,57,6.120062746748583e-05
长远,57,6.120062746748583e-05
大厅,57,6.120062746748583e-05
自我,57,6.120062746748583e-05
通,57,6.120062746748583e-05
加速,57,6.120062746748583e-05
紧紧,57,6.120062746748583e-05
估计,57,6.120062746748583e-05
笔者,57,6.120062746748583e-05
集,57,6.120062746748583e-05
魅力,57,6.120062746748583e-05
大局,57,6.120062746748583e-05
杰,57,6.120062746748583e-05
少数,57,6.120062746748583e-05
心里,57,6.120062746748583e-05
对手,57,6.120062746748583e-05
导向,57,6.120062746748583e-05
蔡,57,6.120062746748583e-05
笑,57,6.120062746748583e-05
主权,56,6.0126932248758e-05
威胁,56,6.0126932248758e-05
攻坚,56,6.0126932248758e-05
宗旨,56,6.0126932248758e-05
致,56,6.0126932248758e-05
权利,56,6.0126932248758e-05
事迹,56,6.0126932248758e-05
适当,56,6.0126932248758e-05
具,56,6.0126932248758e-05
为期,56,6.0126932248758e-05
面前,56,6.0126932248758e-05
一半,56,6.0126932248758e-05
多年,56,6.0126932248758e-05
南京,56,6.0126932248758e-05
损害,56,6.0126932248758e-05
秒,56,6.0126932248758e-05
１７,56,6.0126932248758e-05
把握,56,6.0126932248758e-05
配置,56,6.0126932248758e-05
产权,56,6.0126932248758e-05
若,56,6.0126932248758e-05
招标,56,6.0126932248758e-05
未能,56,6.0126932248758e-05
热点,56,6.0126932248758e-05
走私,56,6.0126932248758e-05
交换,56,6.0126932248758e-05
回家,56,6.0126932248758e-05
剧目,56,6.0126932248758e-05
来访,56,6.0126932248758e-05
汇报,56,6.0126932248758e-05
鉴定,56,6.0126932248758e-05
成长,55,5.9053237030030185e-05
对待,55,5.9053237030030185e-05
崇高,55,5.9053237030030185e-05
考核,55,5.9053237030030185e-05
薄弱,55,5.9053237030030185e-05
交往,55,5.9053237030030185e-05
中华人民共和国,55,5.9053237030030185e-05
短,55,5.9053237030030185e-05
必然,55,5.9053237030030185e-05
清楚,55,5.9053237030030185e-05
赠送,55,5.9053237030030185e-05
关,55,5.9053237030030185e-05
妻子,55,5.9053237030030185e-05
迎春,55,5.9053237030030185e-05
光荣,55,5.9053237030030185e-05
商场,55,5.9053237030030185e-05
号召,55,5.9053237030030185e-05
中国队,55,5.9053237030030185e-05
多数,55,5.9053237030030185e-05
合,55,5.9053237030030185e-05
３万,55,5.9053237030030185e-05
总数,55,5.9053237030030185e-05
经理,55,5.9053237030030185e-05
东京,55,5.9053237030030185e-05
命运,55,5.9053237030030185e-05
５０００,55,5.9053237030030185e-05
动力,55,5.9053237030030185e-05
债券,55,5.9053237030030185e-05
嫌疑人,55,5.9053237030030185e-05
纪律,55,5.9053237030030185e-05
失业,55,5.9053237030030185e-05
武汉,55,5.9053237030030185e-05
敌人,55,5.9053237030030185e-05
坚定,54,5.797954181130236e-05
九五,54,5.797954181130236e-05
广阔,54,5.797954181130236e-05
联盟,54,5.797954181130236e-05
印象,54,5.797954181130236e-05
党政,54,5.797954181130236e-05
别,54,5.797954181130236e-05
民间,54,5.797954181130236e-05
死,54,5.797954181130236e-05
公共,54,5.797954181130236e-05
制作,54,5.797954181130236e-05
１３,54,5.797954181130236e-05
顾,54,5.797954181130236e-05
崔,54,5.797954181130236e-05
丛书,54,5.797954181130236e-05
低于,54,5.797954181130236e-05
致使,54,5.797954181130236e-05
预测,54,5.797954181130236e-05
本月,54,5.797954181130236e-05
普及,54,5.797954181130236e-05
申请,54,5.797954181130236e-05
个体,54,5.797954181130236e-05
锦标赛,54,5.797954181130236e-05
绿色,54,5.797954181130236e-05
所有制,54,5.797954181130236e-05
不良,54,5.797954181130236e-05
感动,54,5.797954181130236e-05
联赛,54,5.797954181130236e-05
利,54,5.797954181130236e-05
与会,54,5.797954181130236e-05
业绩,53,5.690584659257454e-05
记录,53,5.690584659257454e-05
路子,53,5.690584659257454e-05
市区,53,5.690584659257454e-05
中方,53,5.690584659257454e-05
告别,53,5.690584659257454e-05
般,53,5.690584659257454e-05
茶话会,53,5.690584659257454e-05
年初,53,5.690584659257454e-05
同学,53,5.690584659257454e-05
运,53,5.690584659257454e-05
队员,53,5.690584659257454e-05
试点,53,5.690584659257454e-05
确实,53,5.690584659257454e-05
短期,53,5.690584659257454e-05
杭州,53,5.690584659257454e-05
凡,53,5.690584659257454e-05
愿望,53,5.690584659257454e-05
配套,53,5.690584659257454e-05
且,53,5.690584659257454e-05
好事,53,5.690584659257454e-05
父亲,53,5.690584659257454e-05
陆,53,5.690584659257454e-05
家乡,53,5.690584659257454e-05
企业家,53,5.690584659257454e-05
基因,53,5.690584659257454e-05
商店,53,5.690584659257454e-05
海洋,53,5.690584659257454e-05
城,53,5.690584659257454e-05
流失,53,5.690584659257454e-05
航天,53,5.690584659257454e-05
退休,52,5.5832151373846716e-05
今日,52,5.5832151373846716e-05
摄氏度,52,5.5832151373846716e-05
破产,52,5.5832151373846716e-05
原油,52,5.5832151373846716e-05
派,52,5.5832151373846716e-05
承认,52,5.5832151373846716e-05
药品,52,5.5832151373846716e-05
蒋,52,5.5832151373846716e-05
熟悉,52,5.5832151373846716e-05
激动,52,5.5832151373846716e-05
娱乐,52,5.5832151373846716e-05
风格,52,5.5832151373846716e-05
患,52,5.5832151373846716e-05
献,52,5.5832151373846716e-05
爱心,52,5.5832151373846716e-05
特区,52,5.5832151373846716e-05
重申,52,5.5832151373846716e-05
评论,52,5.5832151373846716e-05
性质,52,5.5832151373846716e-05
能源,52,5.5832151373846716e-05
总部,52,5.5832151373846716e-05
紧,52,5.5832151373846716e-05
望,52,5.5832151373846716e-05
大中型,52,5.5832151373846716e-05
黎,52,5.5832151373846716e-05
派出,52,5.5832151373846716e-05
垃圾,52,5.5832151373846716e-05
提倡,52,5.5832151373846716e-05
列入,52,5.5832151373846716e-05
直到,52,5.5832151373846716e-05
减,52,5.5832151373846716e-05
兴,52,5.5832151373846716e-05
小学,52,5.5832151373846716e-05
来信,52,5.5832151373846716e-05
借,52,5.5832151373846716e-05
协定,52,5.5832151373846716e-05
获奖,52,5.5832151373846716e-05
志成,52,5.5832151373846716e-05
阿尔及利亚,52,5.5832151373846716e-05
长工,52,5.5832151373846716e-05
经济学,52,5.5832151373846716e-05
开创,51,5.475845615511889e-05
镕基,51,5.475845615511889e-05
瑞环,51,5.475845615511889e-05
随后,51,5.475845615511889e-05
本世纪,51,5.475845615511889e-05
国务委员,51,5.475845615511889e-05
访,51,5.475845615511889e-05
成员国,51,5.475845615511889e-05
发达国家,51,5.475845615511889e-05
出生,51,5.475845615511889e-05
局势,51,5.475845615511889e-05
更为,51,5.475845615511889e-05
埃及,51,5.475845615511889e-05
齐,51,5.475845615511889e-05
使命,51,5.475845615511889e-05
盛,51,5.475845615511889e-05
浩田,51,5.475845615511889e-05
通货膨胀,51,5.475845615511889e-05
允许,51,5.475845615511889e-05
出台,51,5.475845615511889e-05
热,51,5.475845615511889e-05
经费,51,5.475845615511889e-05
就要,51,5.475845615511889e-05
办学,51,5.475845615511889e-05
菲律宾,51,5.475845615511889e-05
墨西哥,51,5.475845615511889e-05
主人,51,5.475845615511889e-05
论,51,5.475845615511889e-05
多元化,51,5.475845615511889e-05
公民,51,5.475845615511889e-05
导演,51,5.475845615511889e-05
例如,51,5.475845615511889e-05
罚款,51,5.475845615511889e-05
宁,51,5.475845615511889e-05
侦查,51,5.475845615511889e-05
约旦,51,5.475845615511889e-05
本次,51,5.475845615511889e-05
养,51,5.475845615511889e-05
邮票,51,5.475845615511889e-05
子文,51,5.475845615511889e-05
拍,51,5.475845615511889e-05
张家口,51,5.475845615511889e-05
早日,50,5.3684760936391076e-05
能否,50,5.3684760936391076e-05
北部,50,5.3684760936391076e-05
贵州,50,5.3684760936391076e-05
面貌,50,5.3684760936391076e-05
艰巨,50,5.3684760936391076e-05
示范,50,5.3684760936391076e-05
监测,50,5.3684760936391076e-05
付出,50,5.3684760936391076e-05
产,50,5.3684760936391076e-05
哪,50,5.3684760936391076e-05
展现,50,5.3684760936391076e-05
鼓舞,50,5.3684760936391076e-05
沿海,50,5.3684760936391076e-05
作业,50,5.3684760936391076e-05
富有,50,5.3684760936391076e-05
身边,50,5.3684760936391076e-05
干警,50,5.3684760936391076e-05
海南,50,5.3684760936391076e-05
登,50,5.3684760936391076e-05
员工,50,5.3684760936391076e-05
筹集,50,5.3684760936391076e-05
储备,50,5.3684760936391076e-05
批发,50,5.3684760936391076e-05
范,50,5.3684760936391076e-05
调,50,5.3684760936391076e-05
由此,50,5.3684760936391076e-05
意味着,50,5.3684760936391076e-05
雨,50,5.3684760936391076e-05
竣工,50,5.3684760936391076e-05
表彰,50,5.3684760936391076e-05
职务,50,5.3684760936391076e-05
不够,50,5.3684760936391076e-05
机械,50,5.3684760936391076e-05
彩电,50,5.3684760936391076e-05
检测,50,5.3684760936391076e-05
南极,50,5.3684760936391076e-05
公有制,50,5.3684760936391076e-05
依据,49,5.261106571766325e-05
听到,49,5.261106571766325e-05
铁映,49,5.261106571766325e-05
气象,49,5.261106571766325e-05
死亡,49,5.261106571766325e-05
陆续,49,5.261106571766325e-05
脱贫致富,49,5.261106571766325e-05
学员,49,5.261106571766325e-05
意,49,5.261106571766325e-05
看来,49,5.261106571766325e-05
第六,49,5.261106571766325e-05
大多数,49,5.261106571766325e-05
严峻,49,5.261106571766325e-05
翻,49,5.261106571766325e-05
气候,49,5.261106571766325e-05
贺,49,5.261106571766325e-05
黄河,49,5.261106571766325e-05
显得,49,5.261106571766325e-05
供,49,5.261106571766325e-05
之外,49,5.261106571766325e-05
当今,49,5.261106571766325e-05
本地,49,5.261106571766325e-05
智慧,49,5.261106571766325e-05
健,49,5.261106571766325e-05
增进,49,5.261106571766325e-05
伟,49,5.261106571766325e-05
喝,49,5.261106571766325e-05
巨额,49,5.261106571766325e-05
最佳,49,5.261106571766325e-05
接着,49,5.261106571766325e-05
选,49,5.261106571766325e-05
土,49,5.261106571766325e-05
１万,49,5.261106571766325e-05
开工,49,5.261106571766325e-05
不得不,49,5.261106571766325e-05
透露,49,5.261106571766325e-05
常常,49,5.261106571766325e-05
邱,49,5.261106571766325e-05
者,49,5.261106571766325e-05
放弃,49,5.261106571766325e-05
影片,49,5.261106571766325e-05
１００万,49,5.261106571766325e-05
刑事,49,5.261106571766325e-05
挖,49,5.261106571766325e-05
因特网,49,5.261106571766325e-05
安装,49,5.261106571766325e-05
拍摄,49,5.261106571766325e-05
私人,49,5.261106571766325e-05
失去,49,5.261106571766325e-05
蒙古族,49,5.261106571766325e-05
尽早,48,5.153737049893543e-05
精力,48,5.153737049893543e-05
制止,48,5.153737049893543e-05
扎实,48,5.153737049893543e-05
深深,48,5.153737049893543e-05
Ａ,48,5.153737049893543e-05
激励,48,5.153737049893543e-05
龚,48,5.153737049893543e-05
外交部,48,5.153737049893543e-05
外债,48,5.153737049893543e-05
２０％,48,5.153737049893543e-05
合法,48,5.153737049893543e-05
有限,48,5.153737049893543e-05
对话,48,5.153737049893543e-05
国会,48,5.153737049893543e-05
群,48,5.153737049893543e-05
这时,48,5.153737049893543e-05
人大,48,5.153737049893543e-05
二十,48,5.153737049893543e-05
清醒,48,5.153737049893543e-05
街头,48,5.153737049893543e-05
不管,48,5.153737049893543e-05
足球,48,5.153737049893543e-05
极为,48,5.153737049893543e-05
冲,48,5.153737049893543e-05
厂长,48,5.153737049893543e-05
１６,48,5.153737049893543e-05
委托,48,5.153737049893543e-05
客户,48,5.153737049893543e-05
游,48,5.153737049893543e-05
一流,48,5.153737049893543e-05
窗口,48,5.153737049893543e-05
兑,48,5.153737049893543e-05
高于,48,5.153737049893543e-05
适合,48,5.153737049893543e-05
协助,48,5.153737049893543e-05
县级,48,5.153737049893543e-05
帐篷,48,5.153737049893543e-05
患者,48,5.153737049893543e-05
医药,48,5.153737049893543e-05
辞职,48,5.153737049893543e-05
西班牙,48,5.153737049893543e-05
港元,48,5.153737049893543e-05
妍,48,5.153737049893543e-05
张北,48,5.153737049893543e-05
公正,47,5.046367528020761e-05
精彩,47,5.046367528020761e-05
人民大会堂,47,5.046367528020761e-05
谭,47,5.046367528020761e-05
支援,47,5.046367528020761e-05
上岗,47,5.046367528020761e-05
风气,47,5.046367528020761e-05
接待,47,5.046367528020761e-05
开通,47,5.046367528020761e-05
议员,47,5.046367528020761e-05
本国,47,5.046367528020761e-05
突然,47,5.046367528020761e-05
外部,47,5.046367528020761e-05
苏,47,5.046367528020761e-05
有时,47,5.046367528020761e-05
打开,47,5.046367528020761e-05
生动,47,5.046367528020761e-05
回来,47,5.046367528020761e-05
确立,47,5.046367528020761e-05
锋,47,5.046367528020761e-05
升,47,5.046367528020761e-05
直辖市,47,5.046367528020761e-05
中文,47,5.046367528020761e-05
势力,47,5.046367528020761e-05
国际货币基金组织,47,5.046367528020761e-05
重建,47,5.046367528020761e-05
支柱,47,5.046367528020761e-05
布局,47,5.046367528020761e-05
立足,47,5.046367528020761e-05
编辑,47,5.046367528020761e-05
党支部,47,5.046367528020761e-05
大批,47,5.046367528020761e-05
县委,47,5.046367528020761e-05
奥地利,47,5.046367528020761e-05
发布,47,5.046367528020761e-05
艰难,47,5.046367528020761e-05
陶,47,5.046367528020761e-05
桥梁,47,5.046367528020761e-05
哪里,47,5.046367528020761e-05
含量,47,5.046367528020761e-05
夺得,47,5.046367528020761e-05
危险,47,5.046367528020761e-05
印度,47,5.046367528020761e-05
兵,47,5.046367528020761e-05
遵守,47,5.046367528020761e-05
团,47,5.046367528020761e-05
专项,47,5.046367528020761e-05
伦敦,47,5.046367528020761e-05
北爱,47,5.046367528020761e-05
歌曲,46,4.938998006147979e-05
资格,46,4.938998006147979e-05
苦,46,4.938998006147979e-05
济南,46,4.938998006147979e-05
勘探,46,4.938998006147979e-05
不利,46,4.938998006147979e-05
个别,46,4.938998006147979e-05
武,46,4.938998006147979e-05
河南,46,4.938998006147979e-05
抗日,46,4.938998006147979e-05
国情,46,4.938998006147979e-05
围,46,4.938998006147979e-05
兄弟,46,4.938998006147979e-05
遍,46,4.938998006147979e-05
庆祝,46,4.938998006147979e-05
东北,46,4.938998006147979e-05
该市,46,4.938998006147979e-05
新年伊始,46,4.938998006147979e-05
听说,46,4.938998006147979e-05
审议,46,4.938998006147979e-05
禁止,46,4.938998006147979e-05
难题,46,4.938998006147979e-05
收益,46,4.938998006147979e-05
亲人,46,4.938998006147979e-05
草原,46,4.938998006147979e-05
背,46,4.938998006147979e-05
抢救,46,4.938998006147979e-05
班子,46,4.938998006147979e-05
免费,46,4.938998006147979e-05
机场,46,4.938998006147979e-05
动作,46,4.938998006147979e-05
查,46,4.938998006147979e-05
年底,46,4.938998006147979e-05
并非,46,4.938998006147979e-05
之所以,46,4.938998006147979e-05
债务,46,4.938998006147979e-05
大小,46,4.938998006147979e-05
程序,46,4.938998006147979e-05
４０００,46,4.938998006147979e-05
列,46,4.938998006147979e-05
着力,46,4.938998006147979e-05
相继,46,4.938998006147979e-05
和谈,46,4.938998006147979e-05
演,46,4.938998006147979e-05
百姓,46,4.938998006147979e-05
高潮,45,4.831628484275197e-05
史,45,4.831628484275197e-05
营造,45,4.831628484275197e-05
力争,45,4.831628484275197e-05
获悉,45,4.831628484275197e-05
转达,45,4.831628484275197e-05
全军,45,4.831628484275197e-05
数据,45,4.831628484275197e-05
９７,45,4.831628484275197e-05
协商,45,4.831628484275197e-05
绝对,45,4.831628484275197e-05
平等,45,4.831628484275197e-05
理由,45,4.831628484275197e-05
岁月,45,4.831628484275197e-05
通讯,45,4.831628484275197e-05
美丽,45,4.831628484275197e-05
阳光,45,4.831628484275197e-05
收获,45,4.831628484275197e-05
道理,45,4.831628484275197e-05
喜爱,45,4.831628484275197e-05
生长,45,4.831628484275197e-05
创造性,45,4.831628484275197e-05
春云,45,4.831628484275197e-05
场所,45,4.831628484275197e-05
系,45,4.831628484275197e-05
立,45,4.831628484275197e-05
若干,45,4.831628484275197e-05
健身,45,4.831628484275197e-05
较为,45,4.831628484275197e-05
单一,45,4.831628484275197e-05
村干部,45,4.831628484275197e-05
一度,45,4.831628484275197e-05
归,45,4.831628484275197e-05
国产,45,4.831628484275197e-05
苏联,45,4.831628484275197e-05
个性,45,4.831628484275197e-05
倒闭,45,4.831628484275197e-05
董事长,45,4.831628484275197e-05
期限,45,4.831628484275197e-05
登记,45,4.831628484275197e-05
距离,45,4.831628484275197e-05
移动,45,4.831628484275197e-05
一级,45,4.831628484275197e-05
借鉴,45,4.831628484275197e-05
省人大,45,4.831628484275197e-05
驻军,45,4.831628484275197e-05
内阁,45,4.831628484275197e-05
抽查,45,4.831628484275197e-05
珠江,45,4.831628484275197e-05
穷,45,4.831628484275197e-05
刑事诉讼法,45,4.831628484275197e-05
题,44,4.7242589624024145e-05
拉开,44,4.7242589624024145e-05
陪同,44,4.7242589624024145e-05
情景,44,4.7242589624024145e-05
澜涛,44,4.7242589624024145e-05
宁夏,44,4.7242589624024145e-05
安理会,44,4.7242589624024145e-05
公平,44,4.7242589624024145e-05
障碍,44,4.7242589624024145e-05
弘扬,44,4.7242589624024145e-05
姑娘,44,4.7242589624024145e-05
供求,44,4.7242589624024145e-05
藏,44,4.7242589624024145e-05
换届,44,4.7242589624024145e-05
今,44,4.7242589624024145e-05
杂志,44,4.7242589624024145e-05
发言,44,4.7242589624024145e-05
接触,44,4.7242589624024145e-05
警察,44,4.7242589624024145e-05
１９,44,4.7242589624024145e-05
承包,44,4.7242589624024145e-05
２万,44,4.7242589624024145e-05
全村,44,4.7242589624024145e-05
财富,44,4.7242589624024145e-05
接到,44,4.7242589624024145e-05
工艺,44,4.7242589624024145e-05
１／３,44,4.7242589624024145e-05
奖励,44,4.7242589624024145e-05
广西,44,4.7242589624024145e-05
眼睛,44,4.7242589624024145e-05
陷入,44,4.7242589624024145e-05
思维,44,4.7242589624024145e-05
西,44,4.7242589624024145e-05
地面,44,4.7242589624024145e-05
认证,44,4.7242589624024145e-05
男,44,4.7242589624024145e-05
私营,44,4.7242589624024145e-05
纳入,44,4.7242589624024145e-05
纠正,44,4.7242589624024145e-05
贪污,44,4.7242589624024145e-05
反响,44,4.7242589624024145e-05
教,44,4.7242589624024145e-05
信任,44,4.7242589624024145e-05
参赛,44,4.7242589624024145e-05
增长点,44,4.7242589624024145e-05
俞,44,4.7242589624024145e-05
重要性,44,4.7242589624024145e-05
价值观,44,4.7242589624024145e-05
态势,43,4.616889440529632e-05
往来,43,4.616889440529632e-05
圆满,43,4.616889440529632e-05
华南,43,4.616889440529632e-05
反复,43,4.616889440529632e-05
海上,43,4.616889440529632e-05
否则,43,4.616889440529632e-05
航空,43,4.616889440529632e-05
有助于,43,4.616889440529632e-05
促使,43,4.616889440529632e-05
报刊,43,4.616889440529632e-05
颗,43,4.616889440529632e-05
贫穷,43,4.616889440529632e-05
画家,43,4.616889440529632e-05
新鲜,43,4.616889440529632e-05
一边,43,4.616889440529632e-05
抓紧,43,4.616889440529632e-05
全国人大常委会,43,4.616889440529632e-05
日报,43,4.616889440529632e-05
内地,43,4.616889440529632e-05
氛围,43,4.616889440529632e-05
在内,43,4.616889440529632e-05
情绪,43,4.616889440529632e-05
例,43,4.616889440529632e-05
奔,43,4.616889440529632e-05
务实,43,4.616889440529632e-05
营销,43,4.616889440529632e-05
３０万,43,4.616889440529632e-05
肉,43,4.616889440529632e-05
知,43,4.616889440529632e-05
子女,43,4.616889440529632e-05
引,43,4.616889440529632e-05
新风,43,4.616889440529632e-05
赶,43,4.616889440529632e-05
更新,43,4.616889440529632e-05
１０万,43,4.616889440529632e-05
经济林,43,4.616889440529632e-05
通报,43,4.616889440529632e-05
塑造,43,4.616889440529632e-05
久,43,4.616889440529632e-05
存款,43,4.616889440529632e-05
开罗,43,4.616889440529632e-05
分子,43,4.616889440529632e-05
持,43,4.616889440529632e-05
明星,43,4.616889440529632e-05
来源,43,4.616889440529632e-05
款,43,4.616889440529632e-05
逮捕,43,4.616889440529632e-05
土耳其,43,4.616889440529632e-05
以便,43,4.616889440529632e-05
洪,43,4.616889440529632e-05
眼,43,4.616889440529632e-05
分散,43,4.616889440529632e-05
转换,43,4.616889440529632e-05
须,43,4.616889440529632e-05
钟,43,4.616889440529632e-05
颁发,43,4.616889440529632e-05
泡沫,43,4.616889440529632e-05
业余,43,4.616889440529632e-05
特征,43,4.616889440529632e-05
国家教委,43,4.616889440529632e-05
子弟兵,43,4.616889440529632e-05
饭,43,4.616889440529632e-05
民众,43,4.616889440529632e-05
结,42,4.50951991865685e-05
评为,42,4.50951991865685e-05
协作,42,4.50951991865685e-05
爱国,42,4.50951991865685e-05
袭击,42,4.50951991865685e-05
内蒙古,42,4.50951991865685e-05
战役,42,4.50951991865685e-05
油田,42,4.50951991865685e-05
回顾,42,4.50951991865685e-05
不好,42,4.50951991865685e-05
色彩,42,4.50951991865685e-05
朝,42,4.50951991865685e-05
严寒,42,4.50951991865685e-05
走访,42,4.50951991865685e-05
组成部分,42,4.50951991865685e-05
旨在,42,4.50951991865685e-05
赶到,42,4.50951991865685e-05
值,42,4.50951991865685e-05
使得,42,4.50951991865685e-05
题材,42,4.50951991865685e-05
盖,42,4.50951991865685e-05
兴建,42,4.50951991865685e-05
出去,42,4.50951991865685e-05
安徽,42,4.50951991865685e-05
药,42,4.50951991865685e-05
１９９０年,42,4.50951991865685e-05
１０％,42,4.50951991865685e-05
地处,42,4.50951991865685e-05
云,42,4.50951991865685e-05
效应,42,4.50951991865685e-05
着眼,42,4.50951991865685e-05
那个,42,4.50951991865685e-05
框架,42,4.50951991865685e-05
难度,42,4.50951991865685e-05
高效,42,4.50951991865685e-05
节约,42,4.50951991865685e-05
手续,42,4.50951991865685e-05
严厉,42,4.50951991865685e-05
从此,42,4.50951991865685e-05
房屋,42,4.50951991865685e-05
中介,42,4.50951991865685e-05
湖南,42,4.50951991865685e-05
购,42,4.50951991865685e-05
发射,42,4.50951991865685e-05
生物,42,4.50951991865685e-05
执政,42,4.50951991865685e-05
杯,42,4.50951991865685e-05
利维,42,4.50951991865685e-05
烟,42,4.50951991865685e-05
亲属,42,4.50951991865685e-05
立案,42,4.50951991865685e-05
省政协,42,4.50951991865685e-05
女士,41,4.402150396784068e-05
致以,41,4.402150396784068e-05
快乐,41,4.402150396784068e-05
迎来,41,4.402150396784068e-05
硬,41,4.402150396784068e-05
祥和,41,4.402150396784068e-05
灾情,41,4.402150396784068e-05
家宝,41,4.402150396784068e-05
温饱,41,4.402150396784068e-05
建华,41,4.402150396784068e-05
一百,41,4.402150396784068e-05
杜,41,4.402150396784068e-05
遭到,41,4.402150396784068e-05
磋商,41,4.402150396784068e-05
无疑,41,4.402150396784068e-05
迈出,41,4.402150396784068e-05
所长,41,4.402150396784068e-05
８０％,41,4.402150396784068e-05
率领,41,4.402150396784068e-05
越南,41,4.402150396784068e-05
学会,41,4.402150396784068e-05
甚,41,4.402150396784068e-05
夫妇,41,4.402150396784068e-05
二十一,41,4.402150396784068e-05
覆盖,41,4.402150396784068e-05
深受,41,4.402150396784068e-05
金额,41,4.402150396784068e-05
每月,41,4.402150396784068e-05
原有,41,4.402150396784068e-05
平稳,41,4.402150396784068e-05
不久前,41,4.402150396784068e-05
有益,41,4.402150396784068e-05
大众,41,4.402150396784068e-05
依赖,41,4.402150396784068e-05
大门,41,4.402150396784068e-05
搭,41,4.402150396784068e-05
改组,41,4.402150396784068e-05
远远,41,4.402150396784068e-05
卷,41,4.402150396784068e-05
利税,41,4.402150396784068e-05
６００,41,4.402150396784068e-05
适用,41,4.402150396784068e-05
爷爷,41,4.402150396784068e-05
牌,41,4.402150396784068e-05
这家,41,4.402150396784068e-05
上涨,41,4.402150396784068e-05
小姐,41,4.402150396784068e-05
委员长,41,4.402150396784068e-05
职责,41,4.402150396784068e-05
工具,41,4.402150396784068e-05
仅仅,41,4.402150396784068e-05
店,41,4.402150396784068e-05
冰,41,4.402150396784068e-05
教练,41,4.402150396784068e-05
供给,41,4.402150396784068e-05
信贷,41,4.402150396784068e-05
船舶,41,4.402150396784068e-05
布莱尔,41,4.402150396784068e-05
缓解,40,4.294780874911286e-05
十一,40,4.294780874911286e-05
１９９８,40,4.294780874911286e-05
东方,40,4.294780874911286e-05
掌声,40,4.294780874911286e-05
年轻人,40,4.294780874911286e-05
规范化,40,4.294780874911286e-05
增产,40,4.294780874911286e-05
座谈,40,4.294780874911286e-05
沿,40,4.294780874911286e-05
九十,40,4.294780874911286e-05
计算,40,4.294780874911286e-05
灵活,40,4.294780874911286e-05
奠定,40,4.294780874911286e-05
一番,40,4.294780874911286e-05
够,40,4.294780874911286e-05
劳动力,40,4.294780874911286e-05
干预,40,4.294780874911286e-05
要素,40,4.294780874911286e-05
流,40,4.294780874911286e-05
战,40,4.294780874911286e-05
以为,40,4.294780874911286e-05
踏,40,4.294780874911286e-05
收支,40,4.294780874911286e-05
国家机关,40,4.294780874911286e-05
到处,40,4.294780874911286e-05
鲜花,40,4.294780874911286e-05
大学生,40,4.294780874911286e-05
话题,40,4.294780874911286e-05
联欢,40,4.294780874911286e-05
工会,40,4.294780874911286e-05
亦,40,4.294780874911286e-05
处在,40,4.294780874911286e-05
警方,40,4.294780874911286e-05
３０％,40,4.294780874911286e-05
右,40,4.294780874911286e-05
大幅度,40,4.294780874911286e-05
遏制,40,4.294780874911286e-05
综合治理,40,4.294780874911286e-05
绿,40,4.294780874911286e-05
施,40,4.294780874911286e-05
１２０,40,4.294780874911286e-05
千万,40,4.294780874911286e-05
大师,40,4.294780874911286e-05
